	SubjectID1	SubjectID2	Group1	Group2	Distance
309	MN28Feb3	MN9Mar4	post	pre	0.436633883
310	MN28Feb3	MN3Mar8	post	pre	0.310822098
311	MN28Feb3	MN10Mar2	post	pre	0.311793683
312	MN28Feb3	MN8Mar3	post	pre	0.397242061
313	MN28Feb3	MN8Mar8	post	pre	0.344810541
314	MN28Feb3	MN8Mar5	post	pre	0.331958341
315	MN3Mar7	MN9Mar1	post	pre	0.588388702
316	MN3Mar7	MN10Mar9	post	pre	0.479997273
317	MN3Mar7	MN8Mar2	post	pre	0.423577139
318	MN3Mar7	MN10Mar8	post	pre	0.458724666
319	MN3Mar7	MN9Mar3	post	pre	0.393628445
320	MN3Mar7	MN8Mar1	post	pre	0.52347998
321	MN3Mar7	MN10Mar4	post	pre	0.374435373
322	MN3Mar7	MN8Mar6	post	pre	0.582576235
323	MN3Mar7	MN9Mar7	post	pre	0.466616667
324	MN3Mar7	MN9Mar2	post	pre	0.283225663
325	MN3Mar7	MN9Mar6	post	pre	0.298839211
326	MN3Mar7	MN9Mar8	post	pre	0.568360407
327	MN3Mar7	MN9Mar4	post	pre	0.328208362
328	MN3Mar7	MN3Mar8	post	pre	0.288816541
329	MN3Mar7	MN10Mar2	post	pre	0.409548809
330	MN3Mar7	MN8Mar3	post	pre	0.54180374
331	MN3Mar7	MN8Mar8	post	pre	0.423406685
332	MN3Mar7	MN8Mar5	post	pre	0.476707519
333	MN1Mar8	MN9Mar1	post	pre	0.482656349
334	MN1Mar8	MN10Mar9	post	pre	0.461826921
335	MN1Mar8	MN8Mar2	post	pre	0.366083147
336	MN1Mar8	MN10Mar8	post	pre	0.599502276
337	MN1Mar8	MN9Mar3	post	pre	0.478309782
338	MN1Mar8	MN8Mar1	post	pre	0.512826632
339	MN1Mar8	MN10Mar4	post	pre	0.325668604
340	MN1Mar8	MN8Mar6	post	pre	0.499497162
341	MN1Mar8	MN9Mar7	post	pre	0.511786865
342	MN1Mar8	MN9Mar2	post	pre	0.308401657
343	MN1Mar8	MN9Mar6	post	pre	0.285987011
344	MN1Mar8	MN9Mar8	post	pre	0.711660729
345	MN1Mar8	MN9Mar4	post	pre	0.375747865
346	MN1Mar8	MN3Mar8	post	pre	0.39100346
347	MN1Mar8	MN10Mar2	post	pre	0.52061636
348	MN1Mar8	MN8Mar3	post	pre	0.490667667
