	SubjectID1	SubjectID2	Group1	Group2	Distance
170	MN9Mar3	MN8Mar4	no	yes	0.5388037567968363
171	MN9Mar3	MN10Mar7	no	yes	0.6369168356997972
172	MN9Mar3	MN10Mar6	no	yes	0.7034448667905296
173	MN8Mar1	MN10Mar5	no	yes	0.39973068334839007
174	MN8Mar1	MN8Mar4	no	yes	0.4660371247890637
175	MN8Mar1	MN10Mar7	no	yes	0.3872705268720064
176	MN8Mar1	MN10Mar6	no	yes	0.6148430974824006
177	MN10Mar4	MN10Mar5	no	yes	0.5573491059709889
178	MN10Mar4	MN8Mar4	no	yes	0.42257146266214396
179	MN10Mar4	MN10Mar7	no	yes	0.5040653178106943
180	MN10Mar4	MN10Mar6	no	yes	0.5559513866398487
181	MN8Mar6	MN10Mar5	no	yes	0.28845858830347554
182	MN8Mar6	MN8Mar4	no	yes	0.41374196737518537
183	MN8Mar6	MN10Mar7	no	yes	0.2658053079243868
184	MN8Mar6	MN10Mar6	no	yes	0.5493718785688718
185	MN9Mar7	MN10Mar5	no	yes	0.5900932381066016
186	MN9Mar7	MN8Mar4	no	yes	0.5597695467639389
187	MN9Mar7	MN10Mar7	no	yes	0.5447866773484241
188	MN9Mar7	MN10Mar6	no	yes	0.6785245538377623
189	MN9Mar2	MN10Mar5	no	yes	0.5792182998960234
190	MN9Mar2	MN8Mar4	no	yes	0.34733325378833074
191	MN9Mar2	MN10Mar7	no	yes	0.5472071181413742
192	MN9Mar2	MN10Mar6	no	yes	0.5456900813063562
193	MN9Mar6	MN10Mar5	no	yes	0.554195714797075
194	MN9Mar6	MN8Mar4	no	yes	0.3797194334123102
195	MN9Mar6	MN10Mar7	no	yes	0.5085141561695672
196	MN9Mar6	MN10Mar6	no	yes	0.5129629945284402
197	MN9Mar8	MN10Mar5	no	yes	0.8730291305163039
198	MN9Mar8	MN8Mar4	no	yes	0.7777455809910171
199	MN9Mar8	MN10Mar7	no	yes	0.8450576985358038
200	MN9Mar8	MN10Mar6	no	yes	0.8313361855898546
201	MN9Mar4	MN10Mar5	no	yes	0.65723490207442
202	MN9Mar4	MN8Mar4	no	yes	0.580462611007892
203	MN9Mar4	MN10Mar7	no	yes	0.642490667666661
204	MN9Mar4	MN10Mar6	no	yes	0.6435815705592581
205	MN3Mar8	MN10Mar5	no	yes	0.6781154652530383
206	MN3Mar8	MN8Mar4	no	yes	0.5088891540388975
207	MN3Mar8	MN10Mar7	no	yes	0.6334225373719468
208	MN3Mar8	MN10Mar6	no	yes	0.6774506963028619
209	MN10Mar2	MN10Mar5	no	yes	0.7736376497860807
210	MN10Mar2	MN8Mar4	no	yes	0.6255816728314043
211	MN10Mar2	MN10Mar7	no	yes	0.7020301021016926
212	MN10Mar2	MN10Mar6	no	yes	0.7541036698655121
213	MN8Mar3	MN10Mar5	no	yes	0.5096050590621645
214	MN8Mar3	MN8Mar4	no	yes	0.5147186663712138
215	MN8Mar3	MN10Mar7	no	yes	0.46247464503042596
216	MN8Mar3	MN10Mar6	no	yes	0.6231782773961512
