	SubjectID1	SubjectID2	Group1	Group2	Distance
89	MN3Mar8	MN9Mar8	no	no	0.583991000051136
90	MN3Mar8	MN9Mar4	no	no	0.29812330611757887
91	MN10Mar2	MN9Mar1	no	no	0.7288765404742018
92	MN10Mar2	MN10Mar9	no	no	0.6166669507559616
93	MN10Mar2	MN8Mar2	no	no	0.6028602110215283
94	MN10Mar2	MN10Mar8	no	no	0.28479383639865685
95	MN10Mar2	MN9Mar3	no	no	0.321850444031568
96	MN10Mar2	MN8Mar1	no	no	0.5864284862017829
97	MN10Mar2	MN10Mar4	no	no	0.3963386571667206
98	MN10Mar2	MN8Mar6	no	no	0.7059164436565701
99	MN10Mar2	MN9Mar7	no	no	0.5022073738217396
100	MN10Mar2	MN9Mar2	no	no	0.5155197981829649
101	MN10Mar2	MN9Mar6	no	no	0.526616326043602
102	MN10Mar2	MN9Mar8	no	no	0.45702013056743995
103	MN10Mar2	MN9Mar4	no	no	0.4480542724189067
104	MN10Mar2	MN3Mar8	no	no	0.33642422486235873
105	MN8Mar3	MN9Mar1	no	no	0.5286788143249186
106	MN8Mar3	MN10Mar9	no	no	0.4013840830449827
107	MN8Mar3	MN8Mar2	no	no	0.5794569349037789
108	MN8Mar3	MN10Mar8	no	no	0.5831557775239914
109	MN8Mar3	MN9Mar3	no	no	0.463275776842177
110	MN8Mar3	MN8Mar1	no	no	0.4119692501747149
111	MN8Mar3	MN10Mar4	no	no	0.35229345287810865
112	MN8Mar3	MN8Mar6	no	no	0.4559462730325396
113	MN8Mar3	MN9Mar7	no	no	0.4464008727223141
114	MN8Mar3	MN9Mar2	no	no	0.5216390815961273
115	MN8Mar3	MN9Mar6	no	no	0.5137129902671007
116	MN8Mar3	MN9Mar8	no	no	0.7232686177919444
117	MN8Mar3	MN9Mar4	no	no	0.6209623808955631
118	MN8Mar3	MN3Mar8	no	no	0.47075868887108596
119	MN8Mar3	MN10Mar2	no	no	0.49525286788143247
120	MN8Mar8	MN9Mar1	no	no	0.606030647553139
121	MN8Mar8	MN10Mar9	no	no	0.3298447167913819
122	MN8Mar8	MN8Mar2	no	no	0.5738490122215215
123	MN8Mar8	MN10Mar8	no	no	0.4668893926739053
